date,city,pax
2021-01-01,DHARAMSALA,11365.0
2021-01-01,DIBRUGARH,50204.0
2021-01-01,DIMAPUR,18199.0
2021-01-01,DIU,2015.0
2021-01-01,DURGAPUR,13921.0
2021-01-01,GAYA,7415.0
2021-01-01,GHAZIABAD,2231.0
2021-01-01,GOA,585770.0
2021-01-01,GORAKHPUR,57969.0
2021-01-01,GUWAHATI,332352.0
2021-01-01,GWALIOR,10024.0
2021-01-01,HISSAR,27.0
2021-01-01,HUBLI,22320.0
2021-01-01,HYDERABAD,1085352.0
2021-01-01,IMPHAL,73233.0
2021-01-01,INDORE,147985.0
2021-01-01,JABALPUR,18201.0
2021-01-01,JAGDALPUR,4720.0
2021-01-01,JAIPUR,241008.0
2021-01-01,JAISALMER,9676.0
2021-01-01,JALGAON,1095.0
2021-01-01,JAMMU,110009.0
2021-01-01,JAMNAGAR,3658.0
2021-01-01,JHARSUGUDA,27142.0
2021-01-01,JODHPUR,44645.0
2021-01-01,JORHAT,6292.0
2021-01-01,KADAPA,9094.0
2021-01-01,"KALABURAGI, KARNATAKA",7640.0
2021-01-01,KANDLA,11295.0
2021-01-01,KANNUR,28006.0
2021-01-01,KANPUR,13800.0
2021-01-01,KOCHI,256666.0
2021-01-01,KOLHAPUR,7762.0
2021-01-01,KOLKATA,1101044.0
2021-01-01,KOZHIKODE,29361.0
2021-01-01,KULLU,1613.0
2021-01-01,LEH,29196.0
2021-01-01,LILABARI,1354.0
2021-01-01,LUCKNOW,265773.0
2021-01-01,LUDHIANA,573.0
2021-01-01,MADURAI,71532.0
2021-01-01,MANGALURU,81408.0
2021-01-01,MUMBAI,1587669.0
2021-01-01,MYSURU,15375.0
2021-01-01,NAGPUR,160239.0
2021-01-01,NANDED,4465.0
2021-01-01,NASHIK,15877.0
2021-01-01,PAKYONG,435.0
2021-01-01,PASIGHAT,33.0
2021-01-01,PATHANKOT,924.0
2021-01-01,PATNA,311628.0
2021-01-01,PORBANDAR,2716.0
2021-01-01,PORT BLAIR,62925.0
2021-01-01,PRAYAGRAJ,36922.0
2021-01-01,PUNE,302621.0
2021-01-01,RAIPUR,153520.0
2021-01-01,RAJAHMUNDRY,30299.0
2021-01-01,RAJKOT,21711.0
2021-01-01,RANCHI,157805.0
2021-01-01,SALEM,3081.0
2021-01-01,SHIRDI,28529.0
2021-01-01,SILCHAR,36814.0
2021-01-01,SIMLA,182.0
2021-01-01,SRINAGAR,203384.0
2021-01-01,SURAT,87382.0
2021-01-01,TEZPUR,360.0
2021-01-01,THIRUVANANTHAPURAM,71822.0
2021-01-01,TIRUCHIRAPPALLI,18975.0
2021-01-01,TIRUPATI,59710.0
2021-01-01,TUTICORIN,14974.0
2021-01-01,UDAIPUR,64876.0
2021-01-01,VADODARA,40949.0
2021-01-01,VARANASI,164205.0
2021-01-01,VIDYANAGAR,2776.0
2021-01-01,VIJAYAWADA,68379.0
2021-01-01,VISAKHAPATNAM,177544.0
2021-02-01,ADAMPUR,3855.0
2021-02-01,AGARTALA,84602.0
2021-02-01,AGATTI ISLAND,490.0
2021-02-01,AGRA,300.0
2021-02-01,AHMEDABAD,520837.0
2021-02-01,AIZAWL,11886.0
2021-02-01,AJMER,16142.0
2021-02-01,AMRITSAR,104547.0
2021-02-01,AURANGABAD,27495.0
2021-02-01,BAGDOGRA,213612.0
2021-02-01,BELGAUM,37469.0
2021-02-01,BENGALURU,1449444.0
2021-02-01,BHAVNAGAR,1972.0
2021-02-01,BHOPAL,74632.0
2021-02-01,BHUBANESWAR,229968.0
2021-02-01,BHUJ,2577.0
2021-02-01,BIDAR,1364.0
2021-02-01,BIKANER,2571.0
2021-02-01,CHANDIGARH,237970.0
2021-02-01,CHENNAI,768119.0
2021-02-01,COIMBATORE,129399.0
2021-02-01,DARBHANGA,35021.0
2021-02-01,DEHRADUN,102479.0
2021-02-01,DELHI,2811793.0
2021-02-01,DHARAMSALA,12321.0
2021-02-01,DIBRUGARH,53091.0
2021-02-01,DIMAPUR,17102.0
2021-02-01,DIU,2097.0
2021-02-01,DURGAPUR,16206.0
2021-02-01,GAYA,6928.0
2021-02-01,GHAZIABAD,2341.0
2021-02-01,GOA,580729.0
2021-02-01,GORAKHPUR,50508.0
2021-02-01,GUWAHATI,328689.0
2021-02-01,GWALIOR,11823.0
2021-02-01,HISSAR,70.0
2021-02-01,HUBLI,24918.0
2021-02-01,HYDERABAD,1032176.0
2021-02-01,IMPHAL,72393.0
2021-02-01,INDORE,156453.0
2021-02-01,JABALPUR,19822.0
2021-02-01,JAGDALPUR,4303.0
2021-02-01,JAIPUR,270936.0
2021-02-01,JAISALMER,4919.0
2021-02-01,JALGAON,1263.0
2021-02-01,JAMMU,112716.0
2021-02-01,JAMNAGAR,3636.0
2021-02-01,JHARSUGUDA,33405.0
2021-02-01,JODHPUR,47974.0
2021-02-01,JORHAT,6446.0
2021-02-01,KADAPA,8460.0
2021-02-01,"KALABURAGI, KARNATAKA",7830.0
2021-02-01,KANDLA,11287.0
2021-02-01,KANNUR,24375.0
2021-02-01,KANPUR,13404.0
2021-02-01,KOCHI,228950.0
2021-02-01,KOLHAPUR,9005.0
2021-02-01,KOLKATA,1095647.0
2021-02-01,KOZHIKODE,32066.0
2021-02-01,KULLU,1410.0
2021-02-01,LEH,37320.0
2021-02-01,LILABARI,1560.0
2021-02-01,LUCKNOW,261733.0
2021-02-01,LUDHIANA,1105.0
2021-02-01,MADURAI,68013.0
2021-02-01,MANGALURU,83175.0
2021-02-01,MUMBAI,1644355.0
2021-02-01,MYSURU,14953.0
2021-02-01,NAGPUR,152755.0
2021-02-01,NANDED,5890.0
2021-02-01,NASHIK,15476.0
2021-02-01,PAKYONG,4054.0
2021-02-01,PANTNAGAR,364.0
2021-02-01,PASIGHAT,70.0
2021-02-01,PATHANKOT,715.0
2021-02-01,PATNA,286445.0
2021-02-01,PORBANDAR,4259.0
2021-02-01,PORT BLAIR,77735.0
2021-02-01,PRAYAGRAJ,35965.0
2021-02-01,PUNE,301416.0
2021-02-01,RAIPUR,158920.0
2021-02-01,RAJAHMUNDRY,26454.0
2021-02-01,RAJKOT,26342.0
2021-02-01,RANCHI,153850.0
2021-02-01,SALEM,3256.0
2021-02-01,SHILLONG,2334.0
2021-02-01,SHIRDI,28488.0
2021-02-01,SILCHAR,35057.0
2021-02-01,SIMLA,260.0
2021-02-01,SRINAGAR,243176.0
2021-02-01,SURAT,95958.0
2021-02-01,TEZPUR,369.0
2021-02-01,THIRUVANANTHAPURAM,66674.0
2021-02-01,TIRUCHIRAPPALLI,15954.0
2021-02-01,TIRUPATI,60887.0
2021-02-01,TUTICORIN,13756.0
2021-02-01,UDAIPUR,78529.0
2021-02-01,VADODARA,41012.0
2021-02-01,VARANASI,163576.0
2021-02-01,VIDYANAGAR,2861.0
2021-02-01,VIJAYAWADA,58094.0
2021-02-01,VISAKHAPATNAM,143078.0
2021-03-01,ADAMPUR,3915.0
2021-03-01,AGARTALA,88551.0
2021-03-01,AGATTI ISLAND,1129.0
2021-03-01,AGRA,955.0
2021-03-01,AHMEDABAD,527507.0
2021-03-01,AIZAWL,15706.0
2021-03-01,AJMER,17270.0
2021-03-01,AMRITSAR,106085.0
2021-03-01,AURANGABAD,19132.0
2021-03-01,BAGDOGRA,242986.0
2021-03-01,BAREILLY,1498.0
2021-03-01,BELGAUM,34380.0
2021-03-01,BENGALURU,1422290.0
2021-03-01,BHAVNAGAR,1896.0
2021-03-01,BHOPAL,68263.0
2021-03-01,BHUBANESWAR,214091.0
2021-03-01,BHUJ,809.0
2021-03-01,BIDAR,1413.0
2021-03-01,BIKANER,2151.0
2021-03-01,BILASPUR,2869.0
2021-03-01,CHANDIGARH,235114.0
2021-03-01,CHENNAI,753448.0
2021-03-01,COIMBATORE,125438.0
2021-03-01,DARBHANGA,44794.0
2021-03-01,DEHRADUN,111220.0
2021-03-01,DELHI,2978969.0
2021-03-01,DHARAMSALA,14197.0
2021-03-01,DIBRUGARH,54633.0
2021-03-01,DIMAPUR,18192.0
2021-03-01,DIU,1720.0
2021-03-01,DURGAPUR,21344.0
2021-03-01,GAYA,6814.0
2021-03-01,GHAZIABAD,2649.0
2021-03-01,GOA,592342.0
2021-03-01,GORAKHPUR,53631.0
2021-03-01,GUWAHATI,363754.0
2021-03-01,GWALIOR,11432.0
2021-03-01,HISSAR,73.0
2021-03-01,HUBLI,23232.0
2021-03-01,HYDERABAD,1025366.0
2021-03-01,IMPHAL,81865.0
2021-03-01,INDORE,139184.0
2021-03-01,JABALPUR,19348.0
2021-03-01,JAGDALPUR,3828.0
2021-03-01,JAIPUR,265458.0
2021-03-01,JAISALMER,5366.0
2021-03-01,JALGAON,885.0
2021-03-01,JAMMU,105302.0
2021-03-01,JAMNAGAR,3351.0
2021-03-01,JHARSUGUDA,32211.0
2021-03-01,JODHPUR,46978.0
2021-03-01,JORHAT,5547.0
2021-03-01,KADAPA,8552.0
2021-03-01,"KALABURAGI, KARNATAKA",8361.0
2021-03-01,KANDLA,11316.0
2021-03-01,KANNUR,24428.0
2021-03-01,KANPUR,12391.0
2021-03-01,KOCHI,222162.0
2021-03-01,KOLHAPUR,9599.0
2021-03-01,KOLKATA,1127437.0
2021-03-01,KOZHIKODE,33025.0
2021-03-01,KULLU,1625.0
2021-03-01,KURNOOL,554.0
2021-03-01,LEH,49683.0
2021-03-01,LILABARI,1548.0
2021-03-01,LUCKNOW,272930.0
2021-03-01,LUDHIANA,478.0
2021-03-01,MADURAI,65820.0
2021-03-01,MANGALURU,67713.0
2021-03-01,MUMBAI,1444857.0
2021-03-01,MYSURU,14952.0
2021-03-01,NAGPUR,106442.0
2021-03-01,NANDED,4880.0
2021-03-01,NASHIK,10600.0
2021-03-01,PAKYONG,7171.0
2021-03-01,PANTNAGAR,1436.0
2021-03-01,PASIGHAT,59.0
2021-03-01,PATHANKOT,539.0
2021-03-01,PATNA,297744.0
2021-03-01,PORBANDAR,2538.0
2021-03-01,PORT BLAIR,95278.0
2021-03-01,PRAYAGRAJ,38625.0
2021-03-01,PUNE,256423.0
2021-03-01,RAIPUR,144212.0
2021-03-01,RAJAHMUNDRY,26131.0
2021-03-01,RAJKOT,34904.0
2021-03-01,RANCHI,157684.0
2021-03-01,SALEM,3381.0
2021-03-01,SHILLONG,3021.0
2021-03-01,SHIRDI,18679.0
2021-03-01,SILCHAR,37401.0
2021-03-01,SIMLA,251.0
2021-03-01,SRINAGAR,290085.0
2021-03-01,SURAT,94565.0
2021-03-01,TEZPUR,382.0
2021-03-01,THIRUVANANTHAPURAM,59470.0
2021-03-01,TIRUCHIRAPPALLI,18106.0
2021-03-01,TIRUPATI,66117.0
2021-03-01,TUTICORIN,13403.0
2021-03-01,UDAIPUR,67638.0
2021-03-01,VADODARA,38982.0
2021-03-01,VARANASI,178482.0
2021-03-01,VIDYANAGAR,3098.0
2021-03-01,VIJAYAWADA,58040.0
2021-03-01,VISAKHAPATNAM,140841.0
2021-04-01,ADAMPUR,2145.0
2021-04-01,AGARTALA,75478.0
2021-04-01,AGATTI ISLAND,1992.0
2021-04-01,AGRA,6129.0
2021-04-01,AHMEDABAD,324645.0
2021-04-01,AIZAWL,11389.0
2021-04-01,AJMER,8247.0
2021-04-01,AMRITSAR,68910.0
2021-04-01,AURANGABAD,10232.0
2021-04-01,BAGDOGRA,203986.0
2021-04-01,BAREILLY,1429.0
2021-04-01,BELGAUM,25055.0
2021-04-01,BENGALURU,1079133.0
2021-04-01,BHAVNAGAR,327.0
2021-04-01,BHOPAL,37867.0
2021-04-01,BHUBANESWAR,145175.0
2021-04-01,BIDAR,997.0
2021-04-01,BIKANER,961.0
2021-04-01,BILASPUR,1743.0
2021-04-01,CHANDIGARH,153978.0
2021-04-01,CHENNAI,574383.0
2021-04-01,COIMBATORE,81478.0
2021-04-01,DARBHANGA,41156.0
2021-04-01,DEHRADUN,72128.0
2021-04-01,DELHI,2246003.0
2021-04-01,DHARAMSALA,11491.0
2021-04-01,DIBRUGARH,41264.0
2021-04-01,DIMAPUR,16689.0
2021-04-01,DIU,1079.0
2021-04-01,DURGAPUR,15850.0
2021-04-01,GAYA,5189.0
2021-04-01,GHAZIABAD,2341.0
2021-04-01,GOA,318798.0
2021-04-01,GORAKHPUR,64159.0
2021-04-01,GUWAHATI,319217.0
2021-04-01,GWALIOR,8855.0
2021-04-01,HISSAR,31.0
2021-04-01,HUBLI,16791.0
2021-04-01,HYDERABAD,730045.0
2021-04-01,IMPHAL,69368.0
2021-04-01,INDORE,71014.0
2021-04-01,JABALPUR,12803.0
2021-04-01,JAGDALPUR,2470.0
2021-04-01,JAIPUR,154005.0
2021-04-01,JAISALMER,928.0
2021-04-01,JALGAON,341.0
2021-04-01,JAMMU,79449.0
2021-04-01,JAMNAGAR,2104.0
2021-04-01,JHARSUGUDA,19378.0
2021-04-01,JODHPUR,35517.0
2021-04-01,JORHAT,6582.0
2021-04-01,KADAPA,4989.0
2021-04-01,"KALABURAGI, KARNATAKA",6295.0
2021-04-01,KANDLA,4720.0
2021-04-01,KANNUR,25318.0
2021-04-01,KANPUR,7239.0
2021-04-01,KOCHI,203227.0
2021-04-01,KOLHAPUR,6684.0
2021-04-01,KOLKATA,782300.0
2021-04-01,KOZHIKODE,22690.0
2021-04-01,KULLU,1295.0
2021-04-01,KURNOOL,2505.0
2021-04-01,LEH,61554.0
2021-04-01,LILABARI,1578.0
2021-04-01,LUCKNOW,221908.0
2021-04-01,LUDHIANA,183.0
2021-04-01,MADURAI,47155.0
2021-04-01,MANGALURU,50111.0
2021-04-01,MUMBAI,944452.0
2021-04-01,MYSURU,9826.0
2021-04-01,NAGPUR,61272.0
2021-04-01,NANDED,1880.0
2021-04-01,NASHIK,3177.0
2021-04-01,PAKYONG,5602.0
2021-04-01,PANTNAGAR,1139.0
2021-04-01,PASIGHAT,71.0
2021-04-01,PATHANKOT,800.0
2021-04-01,PATNA,298184.0
2021-04-01,PORBANDAR,1058.0
2021-04-01,PORT BLAIR,67419.0
2021-04-01,PRAYAGRAJ,30693.0
2021-04-01,PUNE,183207.0
2021-04-01,RAIPUR,67034.0
2021-04-01,RAJAHMUNDRY,19840.0
2021-04-01,RAJKOT,16514.0
2021-04-01,RANCHI,130500.0
2021-04-01,SALEM,2252.0
2021-04-01,SHILLONG,2261.0
2021-04-01,SHIRDI,4300.0
2021-04-01,SILCHAR,30704.0
2021-04-01,SIMLA,116.0
2021-04-01,SRINAGAR,250612.0
2021-04-01,SURAT,47263.0
2021-04-01,TEZPUR,313.0
2021-04-01,THIRUVANANTHAPURAM,55410.0
2021-04-01,TIRUCHIRAPPALLI,10798.0
2021-04-01,TIRUPATI,38555.0
2021-04-01,TUTICORIN,8512.0
2021-04-01,UDAIPUR,32234.0
2021-04-01,VADODARA,21632.0
2021-04-01,VARANASI,155376.0
2021-04-01,VIDYANAGAR,1328.0
2021-04-01,VIJAYAWADA,41998.0
2021-04-01,VISAKHAPATNAM,118061.0
2021-06-01,AGARTALA,24897.0
2021-06-01,AGATTI ISLAND,528.0
2021-06-01,AGRA,2506.0
2021-06-01,AHMEDABAD,237018.0
2021-06-01,AIZAWL,4566.0
2021-06-01,AJMER,8332.0
2021-06-01,AMRITSAR,30407.0
2021-06-01,AURANGABAD,8299.0
2021-06-01,BAGDOGRA,69628.0
2021-06-01,BAREILLY,1435.0
2021-06-01,BELGAUM,19320.0
2021-06-01,BENGALURU,507390.0
2021-06-01,BHAVNAGAR,811.0
2021-06-01,BHOPAL,25444.0
2021-06-01,BHUBANESWAR,65966.0
2021-06-01,BHUJ,604.0
2021-06-01,BIDAR,376.0
2021-06-01,BIKANER,480.0
2021-06-01,BILASPUR,2287.0
2021-06-01,CHANDIGARH,89246.0
2021-06-01,CHENNAI,246879.0
2021-06-01,COIMBATORE,28299.0
2021-06-01,DARBHANGA,53713.0
2021-06-01,DEHRADUN,29409.0
2021-06-01,DELHI,1326406.0
2021-06-01,DHARAMSALA,6730.0
2021-06-01,DIBRUGARH,21351.0
2021-06-01,DIMAPUR,8327.0
2021-06-01,DIU,1329.0
2021-06-01,DURGAPUR,6419.0
2021-06-01,GHAZIABAD,1730.0
2021-06-01,GOA,51144.0
2021-06-01,GORAKHPUR,43141.0
2021-06-01,GUWAHATI,111375.0
2021-06-01,GWALIOR,6943.0
2021-06-01,HISSAR,56.0
2021-06-01,HUBLI,6056.0
2021-06-01,HYDERABAD,399645.0
2021-06-01,IMPHAL,30471.0
2021-06-01,INDORE,41983.0
2021-06-01,JABALPUR,11691.0
2021-06-01,JAGDALPUR,2566.0
2021-06-01,JAIPUR,68680.0
2021-06-01,JAISALMER,464.0
2021-06-01,JALGAON,489.0
2021-06-01,JAMMU,58562.0
2021-06-01,JHARSUGUDA,12317.0
2021-06-01,JODHPUR,23140.0
2021-06-01,JORHAT,1600.0
2021-06-01,KADAPA,651.0
2021-06-01,"KALABURAGI, KARNATAKA",6642.0
2021-06-01,KANDLA,5007.0
2021-06-01,KANNUR,14088.0
2021-06-01,KANPUR,4332.0
2021-06-01,KOCHI,88713.0
2021-06-01,KOLHAPUR,5213.0
2021-06-01,KOLKATA,331033.0
2021-06-01,KOZHIKODE,8192.0
2021-06-01,KULLU,1660.0
2021-06-01,KURNOOL,2036.0
2021-06-01,LEH,56021.0
2021-06-01,LILABARI,842.0
2021-06-01,LUCKNOW,112762.0
2021-06-01,MADURAI,25645.0
2021-06-01,MANGALURU,21095.0
2021-06-01,MUMBAI,648068.0
2021-06-01,MYSURU,2984.0
2021-06-01,NAGPUR,72292.0
2021-06-01,NANDED,1162.0
2021-06-01,NASHIK,438.0
2021-06-01,PAKYONG,564.0
2021-06-01,PANTNAGAR,465.0
2021-06-01,PASIGHAT,236.0
2021-06-01,PATHANKOT,786.0
2021-06-01,PATNA,169485.0
2021-06-01,PORBANDAR,269.0
2021-06-01,PORT BLAIR,20495.0
2021-06-01,PRAYAGRAJ,21503.0
2021-06-01,PUNE,140660.0
2021-06-01,RAIPUR,52933.0
2021-06-01,RAJAHMUNDRY,11739.0
2021-06-01,RAJKOT,7503.0
2021-06-01,RANCHI,70206.0
2021-06-01,RUPSI,2818.0
2021-06-01,SALEM,44.0
2021-06-01,SILCHAR,9786.0
2021-06-01,SIMLA,121.0
2021-06-01,SRINAGAR,156032.0
2021-06-01,SURAT,28983.0
2021-06-01,TEZPUR,219.0
2021-06-01,THIRUVANANTHAPURAM,23523.0
2021-06-01,TIRUCHIRAPPALLI,5331.0
2021-06-01,TIRUPATI,17249.0
2021-06-01,TUTICORIN,5241.0
2021-06-01,UDAIPUR,18632.0
2021-06-01,VADODARA,13052.0
2021-06-01,VARANASI,81033.0
2021-06-01,VIDYANAGAR,561.0
2021-06-01,VIJAYAWADA,23856.0
2021-06-01,VISAKHAPATNAM,64630.0
2021-07-01,AGARTALA,42230.0
2021-07-01,AGATTI ISLAND,754.0
2021-07-01,AGRA,5632.0
2021-07-01,AHMEDABAD,346036.0
2021-07-01,AIZAWL,6229.0
2021-07-01,AJMER,12103.0
2021-07-01,AMRITSAR,52754.0
2021-07-01,AURANGABAD,17503.0
2021-07-01,BAGDOGRA,116652.0
2021-07-01,BAREILLY,1636.0
2021-07-01,BELGAUM,23000.0
2021-07-01,BENGALURU,882677.0
2021-07-01,BHAVNAGAR,1324.0
2021-07-01,BHOPAL,47124.0
2021-07-01,BHUBANESWAR,113302.0
2021-07-01,BHUJ,1279.0
2021-07-01,BIDAR,112.0
2021-07-01,BIKANER,709.0
2021-07-01,BILASPUR,2471.0
2021-07-01,CHANDIGARH,151174.0
2021-07-01,CHENNAI,445782.0
2021-07-01,COIMBATORE,63199.0
2021-07-01,DARBHANGA,71682.0
2021-07-01,DEHRADUN,51595.0
2021-07-01,DELHI,2020582.0
2021-07-01,DHARAMSALA,9808.0
2021-07-01,DIBRUGARH,32236.0
2021-07-01,DIMAPUR,11558.0
2021-07-01,DIU,1611.0
2021-07-01,DURGAPUR,14543.0
2021-07-01,GHAZIABAD,2641.0
2021-07-01,GOA,139443.0
2021-07-01,GORAKHPUR,41804.0
2021-07-01,GUWAHATI,166574.0
2021-07-01,GWALIOR,12654.0
2021-07-01,HISSAR,52.0
2021-07-01,HUBLI,15412.0
2021-07-01,HYDERABAD,699106.0
2021-07-01,IMPHAL,40273.0
2021-07-01,INDORE,90180.0
2021-07-01,JABALPUR,18021.0
2021-07-01,JAGDALPUR,3814.0
2021-07-01,JAIPUR,138923.0
2021-07-01,JAISALMER,824.0
2021-07-01,JALGAON,723.0
2021-07-01,JAMMU,78136.0
2021-07-01,JAMNAGAR,1123.0
2021-07-01,JHARSUGUDA,24398.0
2021-07-01,JODHPUR,38610.0
2021-07-01,JORHAT,4252.0
2021-07-01,KADAPA,2028.0
2021-07-01,"KALABURAGI, KARNATAKA",8404.0
2021-07-01,KANDLA,6255.0
2021-07-01,KANNUR,19089.0
2021-07-01,KANPUR,7384.0
2021-07-01,KOCHI,134356.0
2021-07-01,KOLHAPUR,5721.0
2021-07-01,KOLKATA,574029.0
2021-07-01,KOZHIKODE,17428.0
2021-07-01,KULLU,1433.0
2021-07-01,KURNOOL,2499.0
2021-07-01,LEH,121041.0
2021-07-01,LILABARI,1042.0
2021-07-01,LUCKNOW,171900.0
2021-07-01,MADURAI,43017.0
2021-07-01,MANGALURU,38322.0
2021-07-01,MUMBAI,1012562.0
2021-07-01,MYSURU,7000.0
2021-07-01,NAGPUR,103663.0
2021-07-01,NANDED,840.0
2021-07-01,NASHIK,4140.0
2021-07-01,PAKYONG,176.0
2021-07-01,PANTNAGAR,545.0
2021-07-01,PASIGHAT,455.0
2021-07-01,PATHANKOT,1206.0
2021-07-01,PATNA,207762.0
2021-07-01,PORBANDAR,883.0
2021-07-01,PORT BLAIR,21720.0
2021-07-01,PRAYAGRAJ,31327.0
2021-07-01,PUNE,222749.0
2021-07-01,RAIPUR,94437.0
2021-07-01,RAJAHMUNDRY,18541.0
2021-07-01,RAJKOT,20760.0
2021-07-01,RANCHI,108927.0
2021-07-01,RUPSI,3189.0
2021-07-01,SHILLONG,1336.0
2021-07-01,SILCHAR,16087.0
2021-07-01,SIMLA,171.0
2021-07-01,SRINAGAR,238419.0
2021-07-01,SURAT,54561.0
2021-07-01,TEZPUR,388.0
2021-07-01,THIRUVANANTHAPURAM,37244.0
2021-07-01,TIRUCHIRAPPALLI,9011.0
2021-07-01,TIRUPATI,37020.0
2021-07-01,TUTICORIN,9853.0
2021-07-01,UDAIPUR,44592.0
2021-07-01,VADODARA,31790.0
2021-07-01,VARANASI,92661.0
2021-07-01,VIDYANAGAR,227.0
2021-07-01,VIJAYAWADA,38758.0
2021-07-01,VISAKHAPATNAM,104120.0
2021-08-01,AGARTALA,66950.0
2021-08-01,AGATTI ISLAND,1103.0
2021-08-01,AGRA,6351.0
2021-08-01,AHMEDABAD,430853.0
2021-08-01,AIZAWL,9156.0
2021-08-01,AJMER,13294.0
2021-08-01,AMRITSAR,70287.0
2021-08-01,AURANGABAD,19271.0
2021-08-01,BAGDOGRA,147677.0
2021-08-01,BAREILLY,6946.0
2021-08-01,BELGAUM,25356.0
2021-08-01,BENGALURU,1183245.0
2021-08-01,BHAVNAGAR,3281.0
2021-08-01,BHOPAL,61972.0
2021-08-01,BHUBANESWAR,161598.0
2021-08-01,BHUJ,1727.0
2021-08-01,BIDAR,1018.0
2021-08-01,BIKANER,867.0
2021-08-01,BILASPUR,2395.0
2021-08-01,CHANDIGARH,186004.0
2021-08-01,CHENNAI,618446.0
2021-08-01,COIMBATORE,97920.0
2021-08-01,DARBHANGA,57771.0
2021-08-01,DEHRADUN,62436.0
2021-08-01,DELHI,2627878.0
2021-08-01,DHARAMSALA,8889.0
2021-08-01,DIBRUGARH,41954.0
2021-08-01,DIMAPUR,15386.0
2021-08-01,DIU,2237.0
2021-08-01,DURGAPUR,19977.0
2021-08-01,GAYA,526.0
2021-08-01,GHAZIABAD,2639.0
2021-08-01,GOA,298821.0
2021-08-01,GORAKHPUR,43445.0
2021-08-01,GUWAHATI,243201.0
2021-08-01,GWALIOR,16358.0
2021-08-01,HUBLI,18578.0
2021-08-01,HYDERABAD,946995.0
2021-08-01,IMPHAL,56306.0
2021-08-01,INDORE,142269.0
2021-08-01,JABALPUR,24686.0
2021-08-01,JAGDALPUR,4480.0
2021-08-01,JAIPUR,192561.0
2021-08-01,JAISALMER,2452.0
2021-08-01,JALGAON,1559.0
2021-08-01,JAMMU,104086.0
2021-08-01,JAMNAGAR,4190.0
2021-08-01,JHARSUGUDA,25450.0
2021-08-01,JODHPUR,44043.0
2021-08-01,JORHAT,4638.0
2021-08-01,KADAPA,2287.0
2021-08-01,"KALABURAGI, KARNATAKA",8006.0
2021-08-01,KANDLA,9489.0
2021-08-01,KANNUR,21764.0
2021-08-01,KANPUR,9076.0
2021-08-01,KOCHI,192615.0
2021-08-01,KOLHAPUR,9714.0
2021-08-01,KOLKATA,803271.0
2021-08-01,KOZHIKODE,22771.0
2021-08-01,KULLU,1141.0
2021-08-01,KURNOOL,2915.0
2021-08-01,LEH,128470.0
2021-08-01,LILABARI,1322.0
2021-08-01,LUCKNOW,206464.0
2021-08-01,MADURAI,54721.0
2021-08-01,MANGALURU,53570.0
2021-08-01,MUMBAI,1406793.0
2021-08-01,MYSURU,9152.0
2021-08-01,NAGPUR,134740.0
2021-08-01,NANDED,4337.0
2021-08-01,NASHIK,7160.0
2021-08-01,PAKYONG,325.0
2021-08-01,PANTNAGAR,874.0
2021-08-01,PASIGHAT,304.0
2021-08-01,PATHANKOT,1103.0
2021-08-01,PATNA,230612.0
2021-08-01,PORBANDAR,2140.0
2021-08-01,PORT BLAIR,32337.0
2021-08-01,PRAYAGRAJ,30806.0
2021-08-01,PUNE,308873.0
2021-08-01,RAIPUR,121934.0
2021-08-01,RAJAHMUNDRY,25703.0
2021-08-01,RAJKOT,34499.0
2021-08-01,RANCHI,138174.0
2021-08-01,RUPSI,3262.0
2021-08-01,SHILLONG,3163.0
2021-08-01,SILCHAR,25557.0
2021-08-01,SIMLA,102.0
2021-08-01,SRINAGAR,260464.0
2021-08-01,SURAT,77948.0
2021-08-01,TEZPUR,415.0
2021-08-01,TEZU,246.0
2021-08-01,THIRUVANANTHAPURAM,54607.0
2021-08-01,TIRUCHIRAPPALLI,10953.0
2021-08-01,TIRUPATI,60498.0
2021-08-01,TUTICORIN,12512.0
2021-08-01,UDAIPUR,63242.0
2021-08-01,VADODARA,43443.0
2021-08-01,VARANASI,122846.0
2021-08-01,VIDYANAGAR,2780.0
2021-08-01,VIJAYAWADA,49225.0
2021-08-01,VISAKHAPATNAM,149859.0
2021-09-01,AGARTALA,81018.0
2021-09-01,AGATTI ISLAND,1799.0
2021-09-01,AGRA,5701.0
2021-09-01,AHMEDABAD,435473.0
2021-09-01,AIZAWL,11194.0
2021-09-01,AJMER,13390.0
2021-09-01,AMRITSAR,73965.0
2021-09-01,AURANGABAD,21170.0
2021-09-01,BAGDOGRA,163815.0
2021-09-01,BAREILLY,11140.0
2021-09-01,BELGAUM,25030.0
2021-09-01,BENGALURU,1222931.0
2021-09-01,BHAVNAGAR,5342.0
2021-09-01,BHOPAL,58358.0
2021-09-01,BHUBANESWAR,180110.0
2021-09-01,BHUJ,1589.0
2021-09-01,BIDAR,378.0
2021-09-01,BIKANER,1194.0
2021-09-01,BILASPUR,2117.0
2021-09-01,CHANDIGARH,198277.0
2021-09-01,CHENNAI,674300.0
2021-09-01,COIMBATORE,110447.0
2021-09-01,DARBHANGA,50150.0
2021-09-01,DEHRADUN,69289.0
2021-09-01,DELHI,2769243.0
2021-09-01,DHARAMSALA,10159.0
2021-09-01,DIBRUGARH,45029.0
2021-09-01,DIMAPUR,16988.0
2021-09-01,DIU,1834.0
2021-09-01,DURGAPUR,19345.0
