date,market,pax,a,b,is_imputed,is_covid,pax_a_to_b,pax_b_to_a
2020-11-01,BENGALURU – GUWAHATI,42109.0,BENGALURU,GUWAHATI,False,True,17734.0,24375.0
2020-11-01,HYDERABAD – KOCHI,13013.0,HYDERABAD,KOCHI,False,True,6210.0,6803.0
2020-11-01,BENGALURU – JAIPUR,29603.0,BENGALURU,JAIPUR,False,True,17756.0,11847.0
2020-11-01,HYDERABAD – PUNE,19923.0,HYDERABAD,PUNE,False,True,9236.0,10687.0
2020-11-01,BENGALURU – THIRUVANANTHAPURAM,16073.0,BENGALURU,THIRUVANANTHAPURAM,False,True,8975.0,7098.0
2020-11-01,DELHI – UDAIPUR,16361.0,DELHI,UDAIPUR,False,True,8832.0,7529.0
2020-11-01,DELHI – JAMMU,72052.0,DELHI,JAMMU,False,True,39977.0,32075.0
2020-11-01,CHENNAI – KOCHI,13354.0,CHENNAI,KOCHI,False,True,7795.0,5559.0
2020-11-01,HYDERABAD – TIRUPATI,27339.0,HYDERABAD,TIRUPATI,False,True,13404.0,13935.0
2020-12-01,DELHI – MUMBAI,153707.0,DELHI,MUMBAI,False,True,84095.0,69612.0
2020-12-01,BENGALURU – DELHI,161005.0,BENGALURU,DELHI,False,True,70276.0,90729.0
2020-12-01,BENGALURU – MUMBAI,101309.0,BENGALURU,MUMBAI,False,True,47005.0,54304.0
2020-12-01,DELHI – HYDERABAD,160750.0,DELHI,HYDERABAD,False,True,80006.0,80744.0
2020-12-01,DELHI – KOLKATA,111622.0,DELHI,KOLKATA,False,True,58207.0,53415.0
2020-12-01,DELHI – PUNE,84361.0,DELHI,PUNE,False,True,47562.0,36799.0
2020-12-01,AHMEDABAD – DELHI,77581.0,AHMEDABAD,DELHI,False,True,35262.0,42319.0
2020-12-01,CHENNAI – MUMBAI,70907.0,CHENNAI,MUMBAI,False,True,28261.0,42646.0
2020-12-01,KOLKATA – MUMBAI,65680.0,KOLKATA,MUMBAI,False,True,39020.0,26660.0
2020-12-01,HYDERABAD – MUMBAI,86430.0,HYDERABAD,MUMBAI,False,True,49962.0,36468.0
2020-12-01,CHENNAI – DELHI,86097.0,CHENNAI,DELHI,False,True,38238.0,47859.0
2020-12-01,BENGALURU – HYDERABAD,76569.0,BENGALURU,HYDERABAD,False,True,36443.0,40126.0
2020-12-01,BENGALURU – KOLKATA,159960.0,BENGALURU,KOLKATA,False,True,67612.0,92348.0
2020-12-01,AHMEDABAD – MUMBAI,37394.0,AHMEDABAD,MUMBAI,False,True,19398.0,17996.0
2020-12-01,DELHI – SRINAGAR,117009.0,DELHI,SRINAGAR,False,True,56173.0,60836.0
2020-12-01,BENGALURU – PUNE,47500.0,BENGALURU,PUNE,False,True,27414.0,20086.0
2020-12-01,DELHI – GUWAHATI,97120.0,DELHI,GUWAHATI,False,True,55990.0,41130.0
2020-12-01,DELHI – PATNA,103950.0,DELHI,PATNA,False,True,50030.0,53920.0
2020-12-01,BENGALURU – CHENNAI,49492.0,BENGALURU,CHENNAI,False,True,23405.0,26087.0
2020-12-01,DELHI – LUCKNOW,82374.0,DELHI,LUCKNOW,False,True,38013.0,44361.0
2020-12-01,CHENNAI – HYDERABAD,64083.0,CHENNAI,HYDERABAD,False,True,30606.0,33477.0
2020-12-01,BENGALURU – KOCHI,80181.0,BENGALURU,KOCHI,False,True,44295.0,35886.0
2020-12-01,KOCHI – MUMBAI,42601.0,KOCHI,MUMBAI,False,True,20493.0,22108.0
2020-12-01,BAGDOGRA – DELHI,61349.0,BAGDOGRA,DELHI,False,True,29252.0,32097.0
2020-12-01,BHUBANESWAR – DELHI,58867.0,BHUBANESWAR,DELHI,False,True,25896.0,32971.0
2020-12-01,AHMEDABAD – BENGALURU,48739.0,AHMEDABAD,BENGALURU,False,True,26941.0,21798.0
2020-12-01,JAIPUR – MUMBAI,48018.0,JAIPUR,MUMBAI,False,True,24052.0,23966.0
2020-12-01,CHENNAI – KOLKATA,44393.0,CHENNAI,KOLKATA,False,True,19687.0,24706.0
2020-12-01,DELHI – INDORE,45490.0,DELHI,INDORE,False,True,23851.0,21639.0
2020-12-01,AMRITSAR – DELHI,63439.0,AMRITSAR,DELHI,False,True,32932.0,30507.0
2020-12-01,HYDERABAD – VISAKHAPATNAM,62778.0,HYDERABAD,VISAKHAPATNAM,False,True,32852.0,29926.0
2020-12-01,HYDERABAD – KOLKATA,95365.0,HYDERABAD,KOLKATA,False,True,41617.0,53748.0
2020-12-01,DELHI – VARANASI,51215.0,DELHI,VARANASI,False,True,21232.0,29983.0
2020-12-01,GUWAHATI – KOLKATA,49713.0,GUWAHATI,KOLKATA,False,True,24671.0,25042.0
2020-12-01,LUCKNOW – MUMBAI,48291.0,LUCKNOW,MUMBAI,False,True,22331.0,25960.0
2020-12-01,DELHI – KOCHI,45202.0,DELHI,KOCHI,False,True,27688.0,17514.0
2020-12-01,MUMBAI – VARANASI,64045.0,MUMBAI,VARANASI,False,True,26829.0,37216.0
2020-12-01,DELHI – RANCHI,77323.0,DELHI,RANCHI,False,True,41398.0,35925.0
2020-12-01,CHANDIGARH – DELHI,64598.0,CHANDIGARH,DELHI,False,True,33470.0,31128.0
2020-12-01,CHENNAI – COIMBATORE,36864.0,CHENNAI,COIMBATORE,False,True,19198.0,17666.0
2020-12-01,DELHI – RAIPUR,60761.0,DELHI,RAIPUR,False,True,31892.0,28869.0
2020-12-01,AGARTALA – KOLKATA,49048.0,AGARTALA,KOLKATA,False,True,23824.0,25224.0
2020-12-01,BENGALURU – MANGALURU,25957.0,BENGALURU,MANGALURU,False,True,14131.0,11826.0
2020-12-01,DELHI – LEH,15602.0,DELHI,LEH,False,True,5768.0,9834.0
2020-12-01,BENGALURU – BHUBANESWAR,50854.0,BENGALURU,BHUBANESWAR,False,True,25229.0,25625.0
2020-12-01,BENGALURU – VARANASI,18187.0,BENGALURU,VARANASI,False,True,7020.0,11167.0
2020-12-01,BENGALURU – LUCKNOW,37779.0,BENGALURU,LUCKNOW,False,True,14966.0,22813.0
2020-12-01,CHENNAI – PUNE,14256.0,CHENNAI,PUNE,False,True,7195.0,7061.0
2020-12-01,MUMBAI – NAGPUR,57542.0,MUMBAI,NAGPUR,False,True,33559.0,23983.0
2020-12-01,INDORE – MUMBAI,27189.0,INDORE,MUMBAI,False,True,12270.0,14919.0
2020-12-01,DELHI – NAGPUR,31559.0,DELHI,NAGPUR,False,True,16197.0,15362.0
2020-12-01,BENGALURU – GUWAHATI,45150.0,BENGALURU,GUWAHATI,False,True,23212.0,21938.0
2020-12-01,HYDERABAD – KOCHI,20517.0,HYDERABAD,KOCHI,False,True,10894.0,9623.0
2020-12-01,BENGALURU – JAIPUR,41314.0,BENGALURU,JAIPUR,False,True,21253.0,20061.0
2020-12-01,HYDERABAD – PUNE,21243.0,HYDERABAD,PUNE,False,True,10034.0,11209.0
2020-12-01,BENGALURU – THIRUVANANTHAPURAM,17086.0,BENGALURU,THIRUVANANTHAPURAM,False,True,9243.0,7843.0
2020-12-01,DELHI – UDAIPUR,24681.0,DELHI,UDAIPUR,False,True,12644.0,12037.0
2020-12-01,DELHI – JAMMU,67670.0,DELHI,JAMMU,False,True,35303.0,32367.0
2020-12-01,CHENNAI – KOCHI,17658.0,CHENNAI,KOCHI,False,True,10325.0,7333.0
2020-12-01,HYDERABAD – TIRUPATI,35418.0,HYDERABAD,TIRUPATI,False,True,17894.0,17524.0
2021-01-01,DELHI – MUMBAI,203554.0,DELHI,MUMBAI,False,True,101188.0,102366.0
2021-01-01,BENGALURU – DELHI,173491.0,BENGALURU,DELHI,False,True,77158.0,96333.0
2021-01-01,BENGALURU – MUMBAI,118797.0,BENGALURU,MUMBAI,False,True,56768.0,62029.0
2021-01-01,DELHI – HYDERABAD,144047.0,DELHI,HYDERABAD,False,True,71931.0,72116.0
2021-01-01,DELHI – KOLKATA,146553.0,DELHI,KOLKATA,False,True,74965.0,71588.0
2021-01-01,DELHI – PUNE,97435.0,DELHI,PUNE,False,True,51204.0,46231.0
2021-01-01,AHMEDABAD – DELHI,94293.0,AHMEDABAD,DELHI,False,True,44902.0,49391.0
2021-01-01,CHENNAI – MUMBAI,73913.0,CHENNAI,MUMBAI,False,True,36805.0,37108.0
2021-01-01,KOLKATA – MUMBAI,74866.0,KOLKATA,MUMBAI,False,True,44101.0,30765.0
2021-01-01,HYDERABAD – MUMBAI,76329.0,HYDERABAD,MUMBAI,False,True,38346.0,37983.0
2021-01-01,CHENNAI – DELHI,102899.0,CHENNAI,DELHI,False,True,47898.0,55001.0
2021-01-01,BENGALURU – HYDERABAD,74818.0,BENGALURU,HYDERABAD,False,True,34643.0,40175.0
2021-01-01,BENGALURU – KOLKATA,180940.0,BENGALURU,KOLKATA,False,True,81076.0,99864.0
2021-01-01,AHMEDABAD – MUMBAI,55610.0,AHMEDABAD,MUMBAI,False,True,26342.0,29268.0
2021-01-01,DELHI – SRINAGAR,136693.0,DELHI,SRINAGAR,False,True,60591.0,76102.0
2021-01-01,BENGALURU – PUNE,51701.0,BENGALURU,PUNE,False,True,26276.0,25425.0
2021-01-01,DELHI – GUWAHATI,92830.0,DELHI,GUWAHATI,False,True,46168.0,46662.0
2021-01-01,DELHI – PATNA,108305.0,DELHI,PATNA,False,True,47957.0,60348.0
2021-01-01,BENGALURU – CHENNAI,70237.0,BENGALURU,CHENNAI,False,True,35754.0,34483.0
2021-01-01,DELHI – LUCKNOW,75379.0,DELHI,LUCKNOW,False,True,36341.0,39038.0
2021-01-01,CHENNAI – HYDERABAD,69973.0,CHENNAI,HYDERABAD,False,True,34580.0,35393.0
2021-01-01,BENGALURU – KOCHI,75293.0,BENGALURU,KOCHI,False,True,38372.0,36921.0
2021-01-01,KOCHI – MUMBAI,43299.0,KOCHI,MUMBAI,False,True,21900.0,21399.0
2021-01-01,BAGDOGRA – DELHI,77386.0,BAGDOGRA,DELHI,False,True,42722.0,34664.0
2021-01-01,BHUBANESWAR – DELHI,58505.0,BHUBANESWAR,DELHI,False,True,29861.0,28644.0
2021-01-01,AHMEDABAD – BENGALURU,41362.0,AHMEDABAD,BENGALURU,False,True,22268.0,19094.0
2021-01-01,JAIPUR – MUMBAI,47207.0,JAIPUR,MUMBAI,False,True,22863.0,24344.0
2021-01-01,CHENNAI – KOLKATA,48097.0,CHENNAI,KOLKATA,False,True,21040.0,27057.0
2021-01-01,DELHI – INDORE,41255.0,DELHI,INDORE,False,True,19966.0,21289.0
2021-01-01,AMRITSAR – DELHI,60552.0,AMRITSAR,DELHI,False,True,31476.0,29076.0
2021-01-01,HYDERABAD – VISAKHAPATNAM,65127.0,HYDERABAD,VISAKHAPATNAM,False,True,31840.0,33287.0
2021-01-01,HYDERABAD – KOLKATA,91548.0,HYDERABAD,KOLKATA,False,True,45612.0,45936.0
2021-01-01,DELHI – VARANASI,36992.0,DELHI,VARANASI,False,True,17957.0,19035.0
2021-01-01,GUWAHATI – KOLKATA,51647.0,GUWAHATI,KOLKATA,False,True,24759.0,26888.0
2021-01-01,LUCKNOW – MUMBAI,45772.0,LUCKNOW,MUMBAI,False,True,22786.0,22986.0
2021-01-01,DELHI – KOCHI,50328.0,DELHI,KOCHI,False,True,25840.0,24488.0
2021-01-01,MUMBAI – VARANASI,57497.0,MUMBAI,VARANASI,False,True,23755.0,33742.0
2021-01-01,DELHI – RANCHI,70228.0,DELHI,RANCHI,False,True,31210.0,39018.0
2021-01-01,CHANDIGARH – DELHI,64005.0,CHANDIGARH,DELHI,False,True,33306.0,30699.0
2021-01-01,CHENNAI – COIMBATORE,48252.0,CHENNAI,COIMBATORE,False,True,24722.0,23530.0
2021-01-01,DELHI – RAIPUR,57884.0,DELHI,RAIPUR,False,True,28552.0,29332.0
2021-01-01,AGARTALA – KOLKATA,54184.0,AGARTALA,KOLKATA,False,True,27172.0,27012.0
2021-01-01,BENGALURU – MANGALURU,28739.0,BENGALURU,MANGALURU,False,True,13446.0,15293.0
2021-01-01,DELHI – LEH,22413.0,DELHI,LEH,False,True,9354.0,13059.0
2021-01-01,BENGALURU – BHUBANESWAR,48468.0,BENGALURU,BHUBANESWAR,False,True,19921.0,28547.0
2021-01-01,BENGALURU – VARANASI,13990.0,BENGALURU,VARANASI,False,True,4889.0,9101.0
2021-01-01,BENGALURU – LUCKNOW,32256.0,BENGALURU,LUCKNOW,False,True,12335.0,19921.0
2021-01-01,CHENNAI – PUNE,23870.0,CHENNAI,PUNE,False,True,12022.0,11848.0
2021-01-01,MUMBAI – NAGPUR,54498.0,MUMBAI,NAGPUR,False,True,25265.0,29233.0
2021-01-01,INDORE – MUMBAI,28180.0,INDORE,MUMBAI,False,True,13939.0,14241.0
2021-01-01,DELHI – NAGPUR,31389.0,DELHI,NAGPUR,False,True,14856.0,16533.0
2021-01-01,BENGALURU – GUWAHATI,47974.0,BENGALURU,GUWAHATI,False,True,21910.0,26064.0
2021-01-01,HYDERABAD – KOCHI,25284.0,HYDERABAD,KOCHI,False,True,13349.0,11935.0
2021-01-01,BENGALURU – JAIPUR,31540.0,BENGALURU,JAIPUR,False,True,16431.0,15109.0
2021-01-01,HYDERABAD – PUNE,22086.0,HYDERABAD,PUNE,False,True,10512.0,11574.0
2021-01-01,BENGALURU – THIRUVANANTHAPURAM,17155.0,BENGALURU,THIRUVANANTHAPURAM,False,True,8448.0,8707.0
2021-01-01,DELHI – UDAIPUR,28267.0,DELHI,UDAIPUR,False,True,13627.0,14640.0
2021-01-01,DELHI – JAMMU,63909.0,DELHI,JAMMU,False,True,32111.0,31798.0
2021-01-01,CHENNAI – KOCHI,19402.0,CHENNAI,KOCHI,False,True,11031.0,8371.0
2021-01-01,HYDERABAD – TIRUPATI,43222.0,HYDERABAD,TIRUPATI,False,True,21507.0,21715.0
2021-02-01,DELHI – MUMBAI,238738.0,DELHI,MUMBAI,False,True,114288.0,124450.0
2021-02-01,BENGALURU – DELHI,182473.0,BENGALURU,DELHI,False,True,92299.0,90174.0
2021-02-01,BENGALURU – MUMBAI,116494.0,BENGALURU,MUMBAI,False,True,58872.0,57622.0
2021-02-01,DELHI – HYDERABAD,141027.0,DELHI,HYDERABAD,False,True,67093.0,73934.0
2021-02-01,DELHI – KOLKATA,159991.0,DELHI,KOLKATA,False,True,81898.0,78093.0
2021-02-01,DELHI – PUNE,102779.0,DELHI,PUNE,False,True,51252.0,51527.0
2021-02-01,AHMEDABAD – DELHI,102086.0,AHMEDABAD,DELHI,False,True,51501.0,50585.0
2021-02-01,CHENNAI – MUMBAI,76583.0,CHENNAI,MUMBAI,False,True,38841.0,37742.0
2021-02-01,KOLKATA – MUMBAI,73865.0,KOLKATA,MUMBAI,False,True,40415.0,33450.0
2021-02-01,HYDERABAD – MUMBAI,72961.0,HYDERABAD,MUMBAI,False,True,35976.0,36985.0
2021-02-01,CHENNAI – DELHI,104218.0,CHENNAI,DELHI,False,True,54585.0,49633.0
2021-02-01,BENGALURU – HYDERABAD,73626.0,BENGALURU,HYDERABAD,False,True,35483.0,38143.0
2021-02-01,BENGALURU – KOLKATA,159542.0,BENGALURU,KOLKATA,False,True,79117.0,80425.0
2021-02-01,AHMEDABAD – MUMBAI,67051.0,AHMEDABAD,MUMBAI,False,True,30864.0,36187.0
2021-02-01,DELHI – SRINAGAR,166861.0,DELHI,SRINAGAR,False,True,82658.0,84203.0
2021-02-01,BENGALURU – PUNE,47649.0,BENGALURU,PUNE,False,True,24165.0,23484.0
2021-02-01,DELHI – GUWAHATI,93676.0,DELHI,GUWAHATI,False,True,43549.0,50127.0
2021-02-01,DELHI – PATNA,103993.0,DELHI,PATNA,False,True,51012.0,52981.0
2021-02-01,BENGALURU – CHENNAI,65536.0,BENGALURU,CHENNAI,False,True,32268.0,33268.0
2021-02-01,DELHI – LUCKNOW,71544.0,DELHI,LUCKNOW,False,True,35556.0,35988.0
2021-02-01,CHENNAI – HYDERABAD,66431.0,CHENNAI,HYDERABAD,False,True,34807.0,31624.0
2021-02-01,BENGALURU – KOCHI,59635.0,BENGALURU,KOCHI,False,True,28670.0,30965.0
2021-02-01,KOCHI – MUMBAI,37100.0,KOCHI,MUMBAI,False,True,18786.0,18314.0
2021-02-01,BAGDOGRA – DELHI,78823.0,BAGDOGRA,DELHI,False,True,40832.0,37991.0
2021-02-01,BHUBANESWAR – DELHI,65515.0,BHUBANESWAR,DELHI,False,True,32524.0,32991.0
2021-02-01,AHMEDABAD – BENGALURU,47752.0,AHMEDABAD,BENGALURU,False,True,23778.0,23974.0
2021-02-01,JAIPUR – MUMBAI,54539.0,JAIPUR,MUMBAI,False,True,26027.0,28512.0
2021-02-01,CHENNAI – KOLKATA,50822.0,CHENNAI,KOLKATA,False,True,22499.0,28323.0
2021-02-01,DELHI – INDORE,44750.0,DELHI,INDORE,False,True,21851.0,22899.0
2021-02-01,AMRITSAR – DELHI,63557.0,AMRITSAR,DELHI,False,True,32095.0,31462.0
2021-02-01,HYDERABAD – VISAKHAPATNAM,52418.0,HYDERABAD,VISAKHAPATNAM,False,True,25518.0,26900.0
2021-02-01,HYDERABAD – KOLKATA,78169.0,HYDERABAD,KOLKATA,False,True,40515.0,37654.0
2021-02-01,DELHI – VARANASI,39698.0,DELHI,VARANASI,False,True,20003.0,19695.0
2021-02-01,GUWAHATI – KOLKATA,53420.0,GUWAHATI,KOLKATA,False,True,25721.0,27699.0
2021-02-01,LUCKNOW – MUMBAI,44945.0,LUCKNOW,MUMBAI,False,True,19666.0,25279.0
2021-02-01,DELHI – KOCHI,49250.0,DELHI,KOCHI,False,True,21964.0,27286.0
2021-02-01,MUMBAI – VARANASI,51780.0,MUMBAI,VARANASI,False,True,29344.0,22436.0
2021-02-01,DELHI – RANCHI,66605.0,DELHI,RANCHI,False,True,31301.0,35304.0
2021-02-01,CHANDIGARH – DELHI,59430.0,CHANDIGARH,DELHI,False,True,29207.0,30223.0
2021-02-01,CHENNAI – COIMBATORE,48177.0,CHENNAI,COIMBATORE,False,True,24368.0,23809.0
2021-02-01,DELHI – RAIPUR,61673.0,DELHI,RAIPUR,False,True,29742.0,31931.0
2021-02-01,AGARTALA – KOLKATA,52486.0,AGARTALA,KOLKATA,False,True,27391.0,25095.0
2021-02-01,BENGALURU – MANGALURU,30133.0,BENGALURU,MANGALURU,False,True,14837.0,15296.0
2021-02-01,DELHI – LEH,29925.0,DELHI,LEH,False,True,18548.0,11377.0
2021-02-01,BENGALURU – BHUBANESWAR,45516.0,BENGALURU,BHUBANESWAR,False,True,21352.0,24164.0
2021-02-01,BENGALURU – VARANASI,13284.0,BENGALURU,VARANASI,False,True,6090.0,7194.0
2021-02-01,BENGALURU – LUCKNOW,29158.0,BENGALURU,LUCKNOW,False,True,14789.0,14369.0
2021-02-01,CHENNAI – PUNE,24712.0,CHENNAI,PUNE,False,True,12696.0,12016.0
2021-02-01,MUMBAI – NAGPUR,51747.0,MUMBAI,NAGPUR,False,True,24591.0,27156.0
2021-02-01,INDORE – MUMBAI,30173.0,INDORE,MUMBAI,False,True,14931.0,15242.0
2021-02-01,DELHI – NAGPUR,31589.0,DELHI,NAGPUR,False,True,15413.0,16176.0
2021-02-01,BENGALURU – GUWAHATI,42685.0,BENGALURU,GUWAHATI,False,True,20120.0,22565.0
2021-02-01,HYDERABAD – KOCHI,23089.0,HYDERABAD,KOCHI,False,True,11939.0,11150.0
2021-02-01,BENGALURU – JAIPUR,36220.0,BENGALURU,JAIPUR,False,True,19579.0,16641.0
2021-02-01,HYDERABAD – PUNE,20056.0,HYDERABAD,PUNE,False,True,9227.0,10829.0
2021-02-01,BENGALURU – THIRUVANANTHAPURAM,16064.0,BENGALURU,THIRUVANANTHAPURAM,False,True,8117.0,7947.0
2021-02-01,DELHI – UDAIPUR,33244.0,DELHI,UDAIPUR,False,True,16967.0,16277.0
2021-02-01,DELHI – JAMMU,64238.0,DELHI,JAMMU,False,True,35383.0,28855.0
2021-02-01,CHENNAI – KOCHI,19003.0,CHENNAI,KOCHI,False,True,9143.0,9860.0
2021-02-01,HYDERABAD – TIRUPATI,42014.0,HYDERABAD,TIRUPATI,False,True,21178.0,20836.0
2021-03-01,DELHI – MUMBAI,220852.0,DELHI,MUMBAI,False,True,104952.0,115900.0
2021-03-01,BENGALURU – DELHI,199652.0,BENGALURU,DELHI,False,True,104631.0,95021.0
2021-03-01,BENGALURU – MUMBAI,88304.0,BENGALURU,MUMBAI,False,True,46313.0,41991.0
2021-03-01,DELHI – HYDERABAD,155410.0,DELHI,HYDERABAD,False,True,73562.0,81848.0
2021-03-01,DELHI – KOLKATA,182667.0,DELHI,KOLKATA,False,True,92927.0,89740.0
2021-03-01,DELHI – PUNE,93180.0,DELHI,PUNE,False,True,44219.0,48961.0
2021-03-01,AHMEDABAD – DELHI,111189.0,AHMEDABAD,DELHI,False,True,58472.0,52717.0
2021-03-01,CHENNAI – MUMBAI,61346.0,CHENNAI,MUMBAI,False,True,32879.0,28467.0
2021-03-01,KOLKATA – MUMBAI,57725.0,KOLKATA,MUMBAI,False,True,31919.0,25806.0
2021-03-01,HYDERABAD – MUMBAI,66184.0,HYDERABAD,MUMBAI,False,True,32875.0,33309.0
2021-03-01,CHENNAI – DELHI,109267.0,CHENNAI,DELHI,False,True,57642.0,51625.0
2021-03-01,BENGALURU – HYDERABAD,75639.0,BENGALURU,HYDERABAD,False,True,36760.0,38879.0
2021-03-01,BENGALURU – KOLKATA,152570.0,BENGALURU,KOLKATA,False,True,80527.0,72043.0
2021-03-01,AHMEDABAD – MUMBAI,55318.0,AHMEDABAD,MUMBAI,False,True,26095.0,29223.0
2021-03-01,DELHI – SRINAGAR,208732.0,DELHI,SRINAGAR,False,True,110527.0,98205.0
2021-03-01,BENGALURU – PUNE,33555.0,BENGALURU,PUNE,False,True,17462.0,16093.0
2021-03-01,DELHI – GUWAHATI,110191.0,DELHI,GUWAHATI,False,True,57729.0,52462.0
2021-03-01,DELHI – PATNA,120094.0,DELHI,PATNA,False,True,63272.0,56822.0
2021-03-01,BENGALURU – CHENNAI,66392.0,BENGALURU,CHENNAI,False,True,31832.0,34560.0
2021-03-01,DELHI – LUCKNOW,78038.0,DELHI,LUCKNOW,False,True,40706.0,37332.0
2021-03-01,CHENNAI – HYDERABAD,67892.0,CHENNAI,HYDERABAD,False,True,36952.0,30940.0
2021-03-01,BENGALURU – KOCHI,64262.0,BENGALURU,KOCHI,False,True,28133.0,36129.0
2021-03-01,KOCHI – MUMBAI,34091.0,KOCHI,MUMBAI,False,True,17485.0,16606.0
2021-03-01,BAGDOGRA – DELHI,92306.0,BAGDOGRA,DELHI,False,True,44171.0,48135.0
2021-03-01,BHUBANESWAR – DELHI,66117.0,BHUBANESWAR,DELHI,False,True,34101.0,32016.0
2021-03-01,AHMEDABAD – BENGALURU,47142.0,AHMEDABAD,BENGALURU,False,True,23499.0,23643.0
2021-03-01,JAIPUR – MUMBAI,50893.0,JAIPUR,MUMBAI,False,True,24317.0,26576.0
2021-03-01,CHENNAI – KOLKATA,55938.0,CHENNAI,KOLKATA,False,True,27514.0,28424.0
2021-03-01,DELHI – INDORE,41458.0,DELHI,INDORE,False,True,20566.0,20892.0
2021-03-01,AMRITSAR – DELHI,59942.0,AMRITSAR,DELHI,False,True,31219.0,28723.0
2021-03-01,HYDERABAD – VISAKHAPATNAM,50690.0,HYDERABAD,VISAKHAPATNAM,False,True,25140.0,25550.0
2021-03-01,HYDERABAD – KOLKATA,76081.0,HYDERABAD,KOLKATA,False,True,41126.0,34955.0
2021-03-01,DELHI – VARANASI,44144.0,DELHI,VARANASI,False,True,24031.0,20113.0
2021-03-01,GUWAHATI – KOLKATA,60147.0,GUWAHATI,KOLKATA,False,True,25748.0,34399.0
2021-03-01,LUCKNOW – MUMBAI,41219.0,LUCKNOW,MUMBAI,False,True,15809.0,25410.0
2021-03-01,DELHI – KOCHI,50813.0,DELHI,KOCHI,False,True,22316.0,28497.0
2021-03-01,MUMBAI – VARANASI,52243.0,MUMBAI,VARANASI,False,True,32273.0,19970.0
2021-03-01,DELHI – RANCHI,69837.0,DELHI,RANCHI,False,True,37109.0,32728.0
2021-03-01,CHANDIGARH – DELHI,55284.0,CHANDIGARH,DELHI,False,True,27460.0,27824.0
2021-03-01,CHENNAI – COIMBATORE,47650.0,CHENNAI,COIMBATORE,False,True,24033.0,23617.0
2021-03-01,DELHI – RAIPUR,57778.0,DELHI,RAIPUR,False,True,28152.0,29626.0
2021-03-01,AGARTALA – KOLKATA,55719.0,AGARTALA,KOLKATA,False,True,29387.0,26332.0
2021-03-01,BENGALURU – MANGALURU,29882.0,BENGALURU,MANGALURU,False,True,13344.0,16538.0
2021-03-01,DELHI – LEH,41395.0,DELHI,LEH,False,True,29998.0,11397.0
2021-03-01,BENGALURU – BHUBANESWAR,39243.0,BENGALURU,BHUBANESWAR,False,True,18109.0,21134.0
2021-03-01,BENGALURU – VARANASI,16232.0,BENGALURU,VARANASI,False,True,7944.0,8288.0
2021-03-01,BENGALURU – LUCKNOW,30292.0,BENGALURU,LUCKNOW,False,True,17476.0,12816.0
2021-03-01,CHENNAI – PUNE,16065.0,CHENNAI,PUNE,False,True,8470.0,7595.0
2021-03-01,MUMBAI – NAGPUR,35454.0,MUMBAI,NAGPUR,False,True,16882.0,18572.0
2021-03-01,INDORE – MUMBAI,23388.0,INDORE,MUMBAI,False,True,11807.0,11581.0
2021-03-01,DELHI – NAGPUR,24303.0,DELHI,NAGPUR,False,True,11497.0,12806.0
2021-03-01,BENGALURU – GUWAHATI,46498.0,BENGALURU,GUWAHATI,False,True,26953.0,19545.0
2021-03-01,HYDERABAD – KOCHI,21054.0,HYDERABAD,KOCHI,False,True,10369.0,10685.0
2021-03-01,BENGALURU – JAIPUR,34387.0,BENGALURU,JAIPUR,False,True,18557.0,15830.0
2021-03-01,HYDERABAD – PUNE,16107.0,HYDERABAD,PUNE,False,True,6951.0,9156.0
2021-03-01,BENGALURU – THIRUVANANTHAPURAM,15092.0,BENGALURU,THIRUVANANTHAPURAM,False,True,7858.0,7234.0
2021-03-01,DELHI – UDAIPUR,31027.0,DELHI,UDAIPUR,False,True,15026.0,16001.0
2021-03-01,DELHI – JAMMU,62318.0,DELHI,JAMMU,False,True,35248.0,27070.0
2021-03-01,CHENNAI – KOCHI,15022.0,CHENNAI,KOCHI,False,True,6678.0,8344.0
2021-03-01,HYDERABAD – TIRUPATI,46201.0,HYDERABAD,TIRUPATI,False,True,23301.0,22900.0
2021-04-01,DELHI – MUMBAI,132875.0,DELHI,MUMBAI,False,True,55256.0,77619.0
2021-04-01,BENGALURU – DELHI,162421.0,BENGALURU,DELHI,False,True,90379.0,72042.0
2021-04-01,BENGALURU – MUMBAI,61402.0,BENGALURU,MUMBAI,False,True,36166.0,25236.0
2021-04-01,DELHI – HYDERABAD,111304.0,DELHI,HYDERABAD,False,True,54246.0,57058.0
2021-04-01,DELHI – KOLKATA,139535.0,DELHI,KOLKATA,False,True,81347.0,58188.0
2021-04-01,DELHI – PUNE,67665.0,DELHI,PUNE,False,True,31119.0,36546.0
2021-04-01,AHMEDABAD – DELHI,70216.0,AHMEDABAD,DELHI,False,True,40685.0,29531.0
2021-04-01,CHENNAI – MUMBAI,43341.0,CHENNAI,MUMBAI,False,True,22856.0,20485.0
2021-04-01,KOLKATA – MUMBAI,42295.0,KOLKATA,MUMBAI,False,True,14754.0,27541.0
2021-04-01,HYDERABAD – MUMBAI,39737.0,HYDERABAD,MUMBAI,False,True,19579.0,20158.0
2021-04-01,CHENNAI – DELHI,92046.0,CHENNAI,DELHI,False,True,49798.0,42248.0
2021-04-01,BENGALURU – HYDERABAD,55103.0,BENGALURU,HYDERABAD,False,True,31013.0,24090.0
2021-04-01,BENGALURU – KOLKATA,109735.0,BENGALURU,KOLKATA,False,True,65644.0,44091.0
